sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4.480239773546746,0,0,0,0,0,0
5.572137003037282,4.480239773546746,0,0,0,0,0,0
5.572137003037282,4.480239773546746,0,5.717546402880467,0,0,0,0
5.572137003037282,4.480239773546746,0,5.717546402880467,0,0,0,0
5.572137003037282,4.480239773546746,0,5.717546402880467,0,0,5.496717968524178,0
5.572137003037282,4.480239773546746,0,12.024210469688459,0,0,5.496717968524178,0
11.26555785033005,4.480239773546746,7.846449853278803,12.024210469688459,9.883078262449628,0,19.1786263056285,7.846449853278803
11.26555785033005,4.480239773546746,7.846449853278803,12.024210469688459,9.883078262449628,0,26.575530463699362,23.762586079568308
11.26555785033005,4.480239773546746,7.846449853278803,12.024210469688459,9.883078262449628,0,33.44124031438712,37.22786640257944
11.26555785033005,4.480239773546746,13.424898936313568,17.920604241431022,9.883078262449628,0,33.44124031438712,37.22786640257944
11.26555785033005,4.480239773546746,18.59296634115124,23.305597377579605,9.883078262449628,9.304016535873137,38.54127986272697,42.39593380741711
11.26555785033005,4.480239773546746,18.59296634115124,23.305597377579605,9.883078262449628,9.304016535873137,44.873182833983186,42.39593380741711
11.26555785033005,10.31077642510151,18.59296634115124,23.305597377579605,27.825928616018984,9.304016535873137,51.9410236942589,42.39593380741711
11.26555785033005,10.31077642510151,18.59296634115124,23.305597377579605,27.825928616018984,9.304016535873137,58.96656382630751,56.60586705782028
11.26555785033005,10.31077642510151,18.59296634115124,31.285557060443846,36.894527823812226,18.37261574366638,79.90556254868082,56.60586705782028
11.26555785033005,10.31077642510151,35.5167801628891,45.7375766815689,36.894527823812226,18.37261574366638,86.30472776979187,73.52968087955813
11.26555785033005,10.31077642510151,43.38578779690588,52.80254891553048,46.0646538581595,18.37261574366638,86.30472776979187,89.26151575739429
11.26555785033005,17.398234317860556,43.38578779690588,52.80254891553048,46.0646538581595,18.37261574366638,102.95756180832089,89.26151575739429
19.16004077789875,17.398234317860556,43.38578779690588,52.80254891553048,55.2822413175097,27.590203203016582,102.95756180832089,98.97146438244141
19.16004077789875,17.398234317860556,52.72199267462376,76.32741295294667,55.2822413175097,27.590203203016582,110.64865664048786,108.3076692601593
19.16004077789875,23.91632795600683,62.06669011439092,76.32741295294667,55.2822413175097,27.590203203016582,118.39787697130932,117.65236669992646
26.888205473617464,23.91632795600683,80.63103616071061,98.715617211145,66.49536019867682,27.590203203016582,118.39787697130932,126.79267872477568
35.22286680769467,29.87631431587378,90.022900483539,98.715617211145,76.72685049338868,27.590203203016582,126.41542376419656,136.18454304760408
44.2499644381966,29.87631431587378,99.26567045884676,124.42071284697364,87.51147136896867,38.374824078596575,135.49862942972925,145.42731302291185
60.37079012401588,29.87631431587378,99.26567045884676,131.5678294698143,87.51147136896867,38.374824078596575,149.37728202264827,145.42731302291185
68.59501679333759,29.87631431587378,99.26567045884676,138.9857311588438,99.18289938119894,38.374824078596575,162.88089755860668,156.2490034584181
83.58900316156105,29.87631431587378,123.70471127622311,146.35552785887677,99.18289938119894,38.374824078596575,162.88089755860668,180.68804427579443
83.58900316156105,29.87631431587378,134.9474884297288,158.81983166301976,99.18289938119894,38.374824078596575,162.88089755860668,180.68804427579443
83.58900316156105,29.87631431587378,157.2518200035148,158.81983166301976,135.424270687987,38.374824078596575,162.88089755860668,202.024230519485
83.58900316156105,44.747049160277236,168.61313082309894,180.08439412453208,146.17978856322873,49.13034195383831,162.88089755860668,213.38554133906914
83.58900316156105,44.747049160277236,180.21856834984575,180.08439412453208,146.17978856322873,49.13034195383831,169.11247366920324,235.7766732782107
103.25129833285816,50.977484459129144,180.21856834984575,180.08439412453208,146.17978856322873,49.13034195383831,176.11406004851025,235.7766732782107
129.2606473963167,55.18499424295527,191.6564123523684,196.64233385199978,157.8365917399865,49.13034195383831,190.54891284896257,247.21451728073333
129.2606473963167,59.55305995871465,204.1934148302466,196.64233385199978,157.8365917399865,49.13034195383831,204.01259423731528,259.75151975861155
145.71924891925374,59.55305995871465,204.1934148302466,202.70806011539776,157.8365917399865,49.13034195383831,214.56893233254536,259.75151975861155
152.97695604184577,59.55305995871465,204.1934148302466,205.41816790374713,186.27501084813855,49.13034195383831,227.42221175861144,259.75151975861155
160.65834775893978,61.889341787077335,230.44342180224356,205.41816790374713,186.27501084813855,49.13034195383831,230.17448195149427,285.5356663090075
160.65834775893978,63.87028725705138,230.44342180224356,214.70450585029914,186.27501084813855,49.13034195383831,236.7464004590633,298.7977501247216
167.60221100513868,63.87028725705138,243.68219617943535,214.70450585029914,186.27501084813855,49.13034195383831,236.7464004590633,338.50707007692625
173.9215695786037,63.87028725705138,255.423209377078,215.233354077166,204.2770019858968,49.13034195383831,236.7464004590633,362.8832388578019
173.9215695786037,63.87028725705138,255.423209377078,215.233354077166,256.04431386432555,64.7424871455035,237.0972182351357,362.8832388578019
198.8081353013107,63.87028725705138,255.423209377078,215.233354077166,284.23545985383544,94.70015679171928,237.0972182351357,375.3430551214708
206.90200537466808,63.87028725705138,268.8259762204687,215.43444859990484,284.23545985383544,108.03325832609045,238.0499983811372,414.7579780969796
209.21239988206838,63.87028725705138,268.8259762204687,215.43444859990484,322.57421032004106,133.89472975578147,238.0499983811372,448.40954774776725
213.75295048297772,63.87028725705138,280.2844424750601,215.43444859990484,322.57421032004106,145.6867462364526,238.0499983811372,459.8680140023586
213.75295048297772,63.87028725705138,303.523592957823,215.43444859990484,322.57421032004106,145.6867462364526,238.0499983811372,482.87904107043397
224.6614934409215,66.10343582845614,336.32842046102553,215.43444859990484,334.0394663530661,158.0928260046825,238.0499983811372,526.1938777486632
228.34927378515823,66.10343582845614,336.32842046102553,219.1746235591022,345.8478306702741,158.0928260046825,238.0499983811372,526.1938777486632
235.33412178125218,66.10343582845614,354.80072614963694,219.1746235591022,357.1811548047789,158.0928260046825,249.27325170700126,535.6927013532295
238.51756219182607,66.10343582845614,363.1623409131732,222.54547527437717,375.18573128231844,158.0928260046825,264.07023782756744,535.6927013532295
238.51756219182607,66.10343582845614,371.75222005374854,222.54547527437717,375.18573128231844,158.0928260046825,267.95318496345794,563.0281690092141
238.51756219182607,66.10343582845614,371.75222005374854,227.25138300511463,375.18573128231844,158.0928260046825,267.95318496345794,563.0281690092141
238.51756219182607,66.10343582845614,371.75222005374854,232.62390294864645,375.18573128231844,169.61760153089088,267.95318496345794,563.0281690092141
238.51756219182607,68.47448998095516,371.75222005374854,232.62390294864645,375.18573128231844,169.61760153089088,267.95318496345794,563.0281690092141
238.51756219182607,72.4384244738813,394.2012082767578,241.39678983471168,375.18573128231844,169.61760153089088,280.5176872222076,596.9727407493979
238.51756219182607,72.4384244738813,405.99483158313495,241.39678983471168,375.18573128231844,169.61760153089088,292.73721106163066,619.9843951799891
257.1056833956339,72.4384244738813,405.99483158313495,241.39678983471168,375.18573128231844,182.29923070332913,292.73721106163066,619.9843951799891
263.2830200005965,72.4384244738813,429.21386316732446,241.39678983471168,375.18573128231844,182.29923070332913,292.73721106163066,632.7728643217547
274.947534576673,72.4384244738813,441.69541625906004,241.39678983471168,400.38166823532157,196.04700851154064,292.73721106163066,645.2544174134903
274.947534576673,72.4384244738813,441.69541625906004,241.39678983471168,400.38166823532157,196.04700851154064,292.73721106163066,658.4185787570642
274.947534576673,72.4384244738813,441.69541625906004,241.39678983471168,400.38166823532157,210.01402052960344,292.73721106163066,658.4185787570642
274.947534576673,72.4384244738813,470.6899350798147,241.39678983471168,400.38166823532157,210.01402052960344,292.73721106163066,687.4130975778189
274.947534576673,72.4384244738813,470.6899350798147,241.39678983471168,400.38166823532157,210.01402052960344,292.73721106163066,701.8482075094606
274.947534576673,72.4384244738813,470.6899350798147,241.39678983471168,400.38166823532157,210.01402052960344,292.73721106163066,701.8482075094606
274.947534576673,72.4384244738813,486.23364805520725,241.39678983471168,446.3192551012818,225.83394975852585,292.73721106163066,717.3919204848531
274.947534576673,72.4384244738813,514.9302232342549,241.39678983471168,446.3192551012818,225.83394975852585,292.73721106163066,731.7355005937742
274.947534576673,72.4384244738813,514.9302232342549,241.39678983471168,477.2357279042908,241.28746580482434,292.73721106163066,746.1656140138665
274.947534576673,72.4384244738813,528.775179584983,241.39678983471168,492.82827315642186,241.28746580482434,292.73721106163066,759.9338373117952
