sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3.98664164927546,3.8052425935076264,0,0,0,0,0,0
3.98664164927546,3.8052425935076264,0,5.04254874600419,0,0,0,0
3.98664164927546,3.8052425935076264,0,5.04254874600419,0,0,0,0
3.98664164927546,3.8052425935076264,0,5.04254874600419,0,0,4.793847622215735,0
3.98664164927546,3.8052425935076264,0,5.04254874600419,7.773203891532358,0,4.793847622215735,0
3.98664164927546,3.8052425935076264,0,11.258377064724527,7.773203891532358,0,17.31718274752936,0
3.98664164927546,3.8052425935076264,0,11.258377064724527,16.862612892941353,0,23.53396682152277,0
10.235403577564394,3.8052425935076264,7.947018101032849,11.258377064724527,16.862612892941353,0,29.425874078424034,24.023529690159354
10.235403577564394,3.8052425935076264,7.947018101032849,11.258377064724527,26.772697981646022,9.910085088704669,29.425874078424034,24.023529690159354
10.235403577564394,3.8052425935076264,7.947018101032849,11.258377064724527,26.772697981646022,9.910085088704669,29.425874078424034,32.49225333240729
10.235403577564394,3.8052425935076264,7.947018101032849,11.258377064724527,26.772697981646022,9.910085088704669,29.425874078424034,41.19909289530085
10.235403577564394,3.8052425935076264,7.947018101032849,18.785491245894235,26.772697981646022,9.910085088704669,37.19337586298203,41.19909289530085
10.235403577564394,3.8052425935076264,7.947018101032849,26.226315583027002,26.772697981646022,20.571581621458357,44.72209410683069,41.19909289530085
10.235403577564394,3.8052425935076264,7.947018101032849,26.226315583027002,37.27107515886254,20.571581621458357,44.72209410683069,41.19909289530085
10.235403577564394,11.842691352637214,7.947018101032849,26.226315583027002,37.27107515886254,20.571581621458357,53.31794514028638,41.19909289530085
10.235403577564394,11.842691352637214,31.110130396023926,26.226315583027002,37.27107515886254,20.571581621458357,81.27040315211276,52.74532018826878
10.235403577564394,11.842691352637214,42.73617179772321,26.226315583027002,49.71148949754924,20.571581621458357,81.27040315211276,64.37136158996806
10.235403577564394,11.842691352637214,42.73617179772321,36.900114309024815,49.71148949754924,20.571581621458357,91.36211238629448,64.37136158996806
10.235403577564394,11.842691352637214,42.73617179772321,47.825232708726695,49.71148949754924,20.571581621458357,101.70593696346998,64.37136158996806
10.235403577564394,11.842691352637214,42.73617179772321,58.28974824748009,49.71148949754924,20.571581621458357,101.70593696346998,91.87643224224811
10.235403577564394,11.842691352637214,42.73617179772321,58.28974824748009,64.34475338913299,35.20484551304211,112.80327557912823,91.87643224224811
10.235403577564394,11.842691352637214,57.57004411519149,70.4681010278049,64.34475338913299,35.20484551304211,112.80327557912823,106.71030455971639
10.235403577564394,23.98253580756879,73.0178290367631,70.4681010278049,79.93935936509483,35.20484551304211,138.60400966577382,122.158089481288
10.235403577564394,23.98253580756879,73.0178290367631,95.46507790392863,79.93935936509483,35.20484551304211,138.60400966577382,122.158089481288
10.235403577564394,23.98253580756879,88.76388319958005,107.98837003028859,79.93935936509483,35.20484551304211,138.60400966577382,153.57838407050673
25.554441129945896,23.98253580756879,88.76388319958005,107.98837003028859,79.93935936509483,35.20484551304211,164.37398384068553,169.9392674076045
41.88480939105666,23.98253580756879,88.76388319958005,107.98837003028859,97.24129355895153,52.5067797068988,164.37398384068553,169.9392674076045
41.88480939105666,37.72034299891911,88.76388319958005,121.79237177688753,97.24129355895153,52.5067797068988,164.37398384068553,188.24481009545363
58.57969440716019,37.72034299891911,107.73659971469742,150.4950033360759,97.24129355895153,52.5067797068988,164.37398384068553,207.21752661057099
58.57969440716019,37.72034299891911,107.73659971469742,150.4950033360759,97.24129355895153,52.5067797068988,179.42969528724103,207.21752661057099
58.57969440716019,37.72034299891911,107.73659971469742,166.71042378835392,97.24129355895153,52.5067797068988,195.66000416499145,207.21752661057099
58.57969440716019,52.243294164591106,127.5873992412795,183.1171634848773,118.46475407391803,52.5067797068988,195.66000416499145,227.06832613715306
77.28170386645252,52.243294164591106,168.09471258050507,199.02763843671906,118.46475407391803,52.5067797068988,211.91495344129027,247.17209201240613
96.72414466566173,52.243294164591106,168.09471258050507,215.24689716026054,139.67575685745766,52.5067797068988,211.91495344129027,268.05005176990574
117.09462206901641,52.243294164591106,189.14373052522402,215.24689716026054,161.68675695925234,74.51777980869346,227.74659962620507,289.09906971462465
117.09462206901641,52.243294164591106,210.3894652697403,232.647994230143,161.68675695925234,74.51777980869346,245.14769574241325,310.34480445914096
117.09462206901641,52.243294164591106,210.3894652697403,250.11174229155654,184.26313597829784,74.51777980869346,261.5631772045606,332.6446882552498
158.72671284483616,52.243294164591106,233.5237927396858,250.11174229155654,184.26313597829784,74.51777980869346,261.5631772045606,355.7790157251953
180.41841748542734,52.243294164591106,257.36745645648307,250.11174229155654,184.26313597829784,74.51777980869346,261.5631772045606,379.62267944199255
180.41841748542734,52.243294164591106,257.36745645648307,268.3758368406168,184.26313597829784,74.51777980869346,261.5631772045606,379.62267944199255
202.5738111116559,52.243294164591106,281.113437520632,287.0439242524394,184.26313597829784,74.51777980869346,261.5631772045606,379.62267944199255
224.60265175026194,91.9130964547974,329.55476121129817,287.0439242524394,258.3117964677505,74.51777980869346,261.5631772045606,403.7267566388807
224.60265175026194,91.9130964547974,329.55476121129817,327.4527743859888,282.93320251796837,99.13918585891133,261.5631772045606,427.72441249979283
224.60265175026194,91.9130964547974,379.4403057836274,327.4527743859888,282.93320251796837,99.13918585891133,261.5631772045606,477.6099570721221
224.60265175026194,91.9130964547974,379.4403057836274,347.5928441566528,282.93320251796837,99.13918585891133,302.53743505061914,502.3439732981347
224.60265175026194,91.9130964547974,379.4403057836274,347.5928441566528,282.93320251796837,99.13918585891133,302.53743505061914,502.3439732981347
224.60265175026194,112.69259114339036,379.4403057836274,369.23410579570896,282.93320251796837,99.13918585891133,323.930637149053,502.3439732981347
224.60265175026194,112.69259114339036,379.4403057836274,369.23410579570896,282.93320251796837,99.13918585891133,368.34472456451823,502.3439732981347
224.60265175026194,133.37850066257622,406.4374321613526,390.30118154666167,310.4180528805639,99.13918585891133,389.6818902060381,529.3410996758598
279.0887006842398,133.37850066257622,406.4374321613526,411.59128305788613,310.4180528805639,99.13918585891133,389.6818902060381,529.3410996758598
332.53771881828396,154.52843031118533,435.63253781105345,411.59128305788613,310.4180528805639,99.13918585891133,411.81328707712873,558.5362053255607
359.58025972741507,154.52843031118533,435.63253781105345,434.2469766711689,370.2968727159841,99.13918585891133,433.91777622593764,558.5362053255607
359.58025972741507,154.52843031118533,435.63253781105345,434.2469766711689,370.2968727159841,99.13918585891133,456.8315164727293,558.5362053255607
387.4826405393563,154.52843031118533,466.3256140464782,434.2469766711689,370.2968727159841,99.13918585891133,479.05584030595907,558.5362053255607
414.61669370059076,154.52843031118533,497.201131538689,434.2469766711689,370.2968727159841,99.13918585891133,501.1927329572776,620.3460820927177
442.2041236298637,176.32105448266083,497.201131538689,456.5301390090903,370.2968727159841,99.13918585891133,501.1927329572776,651.639000838934
470.4787429148784,176.32105448266083,497.201131538689,478.9717736720773,370.2968727159841,99.13918585891133,523.6173201254759,683.1043382313858
470.4787429148784,198.29276684655773,529.0486060117721,523.9885461893647,475.82243600089936,99.13918585891133,568.0969257083462,746.9517629778943
470.4787429148784,198.29276684655773,559.9534463084482,546.0418016378055,475.82243600089936,99.13918585891133,612.0791606905659,777.8566032745704
470.4787429148784,198.29276684655773,559.9534463084482,546.0418016378055,543.3108722724107,167.26187846622997,612.0791606905659,809.4949811277933
470.4787429148784,198.29276684655773,559.9534463084482,567.7211598218107,543.3108722724107,200.82269861056545,612.0791606905659,840.9243617731621
499.87790657375785,198.29276684655773,592.3902693258548,567.7211598218107,576.2280249353743,233.32972380090817,633.3346334301909,937.6633445903531
499.87790657375785,198.29276684655773,592.3902693258548,567.7211598218107,609.6479630339628,266.7496618994967,633.3346334301909,968.9575399479946
529.7055281440443,198.29276684655773,623.2494639138472,567.7211598218107,673.6477272365996,298.43317822133105,655.5017985121908,1061.5406161446494
559.4161106399051,198.29276684655773,654.572138480539,589.8510468335288,673.6477272365996,330.257866151954,677.6354031710958,1061.5406161446494
648.8429749878502,198.29276684655773,747.7288113820003,589.8510468335288,673.6477272365996,330.257866151954,677.6354031710958,1154.9290886623667
678.0192936045935,198.29276684655773,777.5053971668672,589.8510468335288,736.1184861266914,362.21328940989827,677.6354031710958,1245.8904461229865
