sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10
30.828224778985355,0.0,0.0,0.0,0.0,0.0,11.599044184142176,0.0,0.0,0.0
85.36257789913977,0.0,0.0,0.0,36.2459429908577,0.0,0.0,0.0,7.101437844546665,0.0
71.19681032837656,0.0,18.17557242608527,0.0,20.513057171801986,0.0,0.0,26.798210882918617,2.220446049250313e-16,0.0
20.88535338906593,25.184784303035528,0.0,7.4802184546375745,7.767669854488465,5.179981077289582,0.0,79.03632648513461,0.0,5.182781052994274
60.22560442907042,89.65163819901525,13.402334958723635,0.0,30.3567240152105,0.0,0.0,98.87451103278991,0.0,0.0
106.42589033614502,39.64196697066,5.182781052994272,0.0,4.41283958852522,0.0,3.8749623367588786,116.80864525646159,0.0,0.0
104.8723199278975,32.108892449935716,0.0,0.0,2.3037180895712837,40.012486444313296,0.0,83.48821054142593,0.0,0.0
108.09907328421647,19.150267131261707,4.974332735386755,0.0,-3.552713678800501e-15,52.742585998728124,0.0,19.911678197116125,16.56214584620218,0.0
122.71578004545376,44.782801242254145,4.974332735386755,0.0,0.38141605687385405,25.184784303035524,14.707772714108321,2.3002373773480285,0.0,0.0
97.10235074915167,19.570314423839392,3.552713678800501e-15,0.0,35.17608071708236,23.019156794397645,52.451300888621084,27.091187634979917,0.0,0.0
96.90124339784286,2.865426904106347,3.552713678800501e-15,0.0,0.0,1.227985454906707,41.31523785966051,38.72419262973125,0.0,9.426152301852685
80.60392938699121,24.77487239525652,13.583445493712615,0.0,71.73664418927046,-7.105427357601002e-15,3.474172070044397,54.567420343778004,0.0,0.0
93.22211050505835,0.6658241470319742,0.0,0.0,155.43835273105708,10.088751283339587,31.778640734837477,13.055898837622395,0.0,0.0
63.74072327037471,1.3988810110276972e-14,0.0,0.0,160.06137376484008,-5.329070518200751e-15,28.41153765935448,1.7378667290440912,0.0,0.0
61.066627912335946,2.674095358038776,0.0,0.0,111.15904121239032,-5.329070518200751e-15,7.166856799041414,2.4778105556831074,0.0,0.0
32.96326659885167,16.499668949265235,0.0,0.0,90.009097884207,-5.329070518200751e-15,-2.1316282072803006e-14,3.774758283725532e-14,55.40138791873532,0.0
30.937794233688393,1.0658141036401503e-14,0.7974869102565592,0.0,84.72114004166852,-5.329070518200751e-15,2.85306723934656,3.730349362740526e-14,0.2125905391831851,5.084204519086624
89.75101345036252,3.341413792081185,1.2212453270876722e-15,0.0,68.85419532127361,-5.329070518200751e-15,-2.1316282072803006e-14,3.907985046680551e-14,0.0,0.0
