sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10
17.517695627251353,5.839231875750451,0,0,0,11.678463751500901,0,5.839231875750451,5.839231875750451,5.839231875750451
200.0173015816873,5.839231875750451,0,0,0,11.678463751500901,0,5.839231875750451,5.839231875750451,5.839231875750451
201.81856890053302,66.67243386056244,0,0,0,134.54571260035533,0,5.839231875750451,66.67243386056244,5.839231875750451
315.3137445183605,105.10458150612017,0,0,0,210.20916301224025,0,5.839231875750451,105.10458150612017,5.839231875750451
500.90956010448446,105.10458150612017,0,0,0,210.20916301224025,60.83320198481198,128.10605828498964,105.10458150612017,5.839231875750451
643.3331143025576,228.8351252302028,0,0,0,333.9397067363229,60.83320198481198,165.9377834909321,228.8351252302028,67.27285630017768
768.3565936031189,276.30964329622714,0,0,0,428.8887428683716,60.83320198481198,165.9377834909321,276.30964329622714,105.10458150612017
909.2557447794712,317.9841363964142,61.86527186204132,0,0.22901955299353696,512.2377290687458,60.83320198481198,227.80305535297342,317.9841363964142,105.10458150612017
951.555387469295,373.3778316293322,61.86527186204132,0,0.22901955299353696,634.3702583128634,103.13132314506109,275.27757341899775,364.95052012186505,166.9698533681615
1087.0789871600505,387.47771252594015,103.53976496222842,0,62.09429141503485,634.3702583128634,133.38747233620558,469.09627412868724,379.050401018473,214.44437143418588
1179.8273367182471,432.6522457561919,103.53976496222842,0,62.09429141503485,724.7193247733667,147.48735323281352,505.7233474293703,424.22493424872476,286.3750137255175
1237.4613263775518,482.77969216202575,147.19409048265277,0,103.85245003926356,824.9742175850342,147.48735323281352,596.0724138898736,474.3523806545586,317.18512915643174
1284.7738391100274,498.55052973951774,164.27714068321472,0,103.85245003926356,856.5158927400182,149.61563291868657,626.9885304092724,490.1232182320506,362.3596623866835
1403.646989050779,498.55052973951774,180.04797826070669,0,112.13537306610273,856.5158927400182,165.38647049617853,729.8067531151803,490.1232182320506,412.48710879251735
1568.7383717428465,578.1600912157601,180.04797826070669,0,112.13537306610273,1015.7350156925031,205.01085380976247,769.4311364287643,529.7476015456346,428.25794637000934
1784.015446124843,593.2053739504576,180.04797826070669,0,112.13537306610273,1045.8255811618978,244.99603197242092,864.4467754887786,599.823345177688,467.88232968359324
1934.4616333742033,664.9643987444564,180.04797826070669,0,113.65558077593009,1189.3436307498955,260.0413147071184,864.4467754887786,664.1087952114099,522.9127905809491
2103.2633817702585,715.1131278275764,237.470836471652,0,146.69997698120196,1289.6410889161357,260.0413147071184,1051.0515167046683,688.519188331198,522.9127905809491
2214.3956014060404,715.1131278275764,247.47538445714807,0,146.69997698120196,1289.6410889161357,284.4517078269066,1114.9387973801788,721.7310990548068,594.671815374948
2325.7907277085574,819.9392831538789,247.47538445714807,0,225.9487436083698,1476.2637342706944,307.6590705650193,1138.1461601182916,780.5365411315455,644.820544458068
2400.505311512999,868.5665158971433,284.5194576690755,0,240.99402634306725,1550.5271518057061,366.46451264175806,1258.2952368831566,854.9981041351965,644.820544458068
2608.805322579915,893.4713771652904,301.4647834474041,0,240.99402634306725,1660.694753267177,366.46451264175806,1315.792165435214,900.0893483925208,703.6259865348067
2683.128300198704,984.2960898077823,331.64372290999256,0,255.33019292612076,1739.2035483866107,411.55575689908227,1407.0009087485544,948.1313097946395,755.0771929136757
2888.422833846204,1009.0704156807121,370.8981204697094,0,301.7449184023462,1788.7522001324705,411.55575689908227,1522.4425884044667,1015.6883869079426,800.168437171
3038.438824653041,1052.5059895739685,370.8981204697094,0,301.7449184023462,1925.6152225641367,436.3300827720121,1597.423029843244,1059.123960801199,848.2103985731187
3091.3677615383267,1114.7186120649674,439.3296316855426,0,324.75527502712805,2048.9823412957207,479.76565666526847,1646.9716815891038,1121.336583292198,894.3761000662352
3301.5892330356146,1159.0780798414435,456.6175060207544,0,344.9416580163052,2060.911841025552,507.60195300088276,1852.266215236603,1154.0178219718277,894.3761000662352
3301.5892330356146,1224.7048179013725,456.6175060207544,0,394.7513805525993,2201.0594886904105,513.5667028657986,1915.0695821232953,1196.4281214568896,962.8076112820683
3478.3243637949363,1255.8354712098278,522.2442440806833,0,394.7513805525993,2254.42662376232,555.9770023508603,1989.5055693355068,1224.091645804257,1024.4911706478601
3624.860428017539,1288.0636139269802,522.2442440806833,0,416.142756172786,2318.882909196625,560.4240881233605,2195.279955060294,1283.0033560573645,1030.455920512776
3667.5782297034443,1336.9089686678478,554.4723867978358,0,416.142756172786,2416.57361867836,560.4240881233605,2221.963522596249,1322.2820845943047,1100.5297443452052
3667.5782297034443,1351.148235896483,568.7116540264709,0,416.142756172786,2445.0521531356303,560.4240881233605,2318.647950747706,1346.0879780268672,1127.2133118811603
4052.0899292940367,1351.148235896483,568.7116540264709,0,451.109826723864,2445.0521531356303,560.4240881233605,2367.4933054885737,1346.0879780268672,1159.4414545983127
4219.5480588145265,1351.148235896483,568.7116540264709,0,463.0393264536956,2445.0521531356303,560.4240881233605,2410.211107174479,1346.0879780268672,1222.5260765678154
4346.596575963964,1507.9715241287302,568.7116540264709,0,463.0393264536956,2701.393286196025,560.4240881233605,2410.211107174479,1485.6854058761505,1222.5260765678154
4433.968182752864,1586.6620613913187,568.7116540264709,0,463.0393264536956,2813.032039209685,560.4240881233605,2504.730675809713,1541.5047823829802,1222.5260765678154
4630.404232028335,1653.0684547749634,585.1367915384704,0,489.7228939896505,2897.7310506426425,564.0976785525633,2565.6040864734664,1594.9374449993238,1222.5260765678154
4707.53811206041,1684.6698175094132,585.1367915384704,0,489.7228939896505,3017.6793210541423,619.9170550593929,2611.346407984984,1626.5388077337736,1317.0456452030494
4737.658713544654,1780.9987668773538,609.1936792056367,0,538.5682487305181,3086.936154685554,655.0570996264242,2761.3084489642665,1657.389074009891,1373.5678038537715
4777.72784673318,1836.9168377020635,611.671173010454,0,538.5682487305181,3185.151897822117,655.0570996264242,2834.5595214922514,1732.3859383023723,1424.7459644474964
4903.640302618035,1855.1930493265013,641.6826361881577,0,633.0878173657521,3221.704321070992,690.5243195405437,2986.2944435775967,1764.0185276563184,1448.8655253213208
5028.055383800693,1902.5822633341973,659.9588478125955,0,644.5146786848384,3269.093535078688,729.2725705883224,3076.254854187478,1787.7131346601664,1508.8396605270707
5135.139283892013,1980.9995525797447,659.9588478125955,0,710.4111101869801,3406.049221890435,729.2725705883224,3145.3427276251573,1879.2798266939128,1572.4093719251211
5153.384822380736,2003.7668683632462,704.0968804363753,0,728.7037282362924,3435.5898815871556,752.361419216195,3238.9096388885987,1902.7386402277257,1610.8521605354958
5153.384822380736,2010.5402122764656,707.4835523929848,0,757.8275971659252,3435.5898815871556,768.3827112187765,3373.8256610683798,1902.7386402277257,1657.6356161672165
5214.496202640829,2030.9106723631633,707.4835523929848,0,762.4445508039274,3476.330801760551,768.3827112187765,3409.7464854375025,1923.1091003144234,1717.794940793578
5240.938554379528,2039.7247896093963,716.2976696392179,0,836.6802749071303,3493.9590362530166,768.3827112187765,3436.188837176201,1931.9232175606564,1738.1654008802757
5294.885564877594,2051.4186836893323,716.2976696392179,0,836.6802749071303,3505.652930332953,774.2296582587445,3447.8827312561375,1937.7701646006244,1752.8264651664767
5429.781012604161,2067.3337337553653,716.2976696392179,0,859.7691235350029,3529.923709918395,774.2296582587445,3463.7977813221705,1949.9055543933453,1764.9618549591976
5474.689544310803,2135.534816955643,716.2976696392179,0,869.0909291031861,3643.089942360862,774.2296582587445,3463.7977813221705,1994.8707036355345,1764.9618549591976
5474.689544310803,2142.237904135316,716.2976696392179,0,903.6640657492607,3649.7930295405354,789.1991688276253,3553.7280798065494,2009.8402142044151,1764.9618549591976
5823.384190592227,2142.237904135316,719.6492132290545,0,903.6640657492607,3649.7930295405354,789.1991688276253,3587.0186445341474,2009.8402142044151,1809.9270042013868
5924.4565315895725,2142.237904135316,719.6492132290545,0,903.6640657492607,3649.7930295405354,789.1991688276253,3587.0186445341474,2009.8402142044151,1824.8965147702675
6131.257724868653,2360.6762288585473,719.6492132290545,0,948.62921499145,3882.2561270614865,789.1991688276253,3587.0186445341474,2126.0717629648907,1824.8965147702675
6189.05436427417,2438.493482516578,719.6492132290545,0,948.62921499145,3990.116975081442,789.1991688276253,3587.0186445341474,2189.8061376592646,1824.8965147702675
6352.785665576537,2511.8989645282845,733.6739860267742,0,948.62921499145,4087.505149912439,889.7986387815716,3833.5065148528183,2234.0284741560836,1824.8965147702675
6558.586482498128,2550.430057465296,733.6739860267742,0,948.62921499145,4195.048017281612,923.4894191140205,3941.367362872774,2278.0054152207977,1824.8965147702675
6662.44776886164,2605.007157899418,733.6739860267742,0,948.62921499145,4235.190443717695,948.2008137102288,3989.332748511354,2332.5825156549195,1941.1280635307432
6789.2470599138405,2605.007157899418,733.6739860267742,0,948.62921499145,4372.390988332089,967.4663601787347,4077.2866306407823,2383.9112643356652,1995.058487540721
7007.889037819796,2673.6074302066154,768.1798732428548,0,948.62921499145,4441.631845907764,967.4663601787347,4180.8042922890245,2401.182787962117,2043.7525749562192
7156.399856702892,2738.2275432017723,819.5086219236006,0,978.6728093533751,4526.164706609231,967.4663601787347,4220.9467187251075,2478.069647100688,2097.5240086408057
7319.201888238534,2750.4942893451866,836.7801455500522,0,1027.3668967688734,4671.926025213201,967.4663601787347,4426.747535646698,2523.2015145775817,2117.595221858847
7319.201888238534,2895.5028708732225,836.7801455500522,0,1046.6324432373794,4770.933237801932,967.4663601787347,4495.988393222373,2568.4306015513803,2186.195494166044
7319.201888238534,2976.698367467837,836.7801455500522,0,1066.7036564554205,4879.467925492359,1011.8454905796953,4538.2548235731065,2648.46459863069,2250.815607161201
7319.201888238534,3057.7614699120945,881.1592759510128,0,1066.7036564554205,4879.467925492359,1074.8862935476086,4672.144951851923,2687.462328248222,2263.0823533046155
7319.201888238534,3057.7614699120945,895.370871102555,0,1101.3240852432582,4879.467925492359,1090.8736683356049,4812.438152939293,2687.462328248222,2335.9630126066
7319.201888238534,3057.7614699120945,895.370871102555,0,1143.5905155939918,4879.467925492359,1102.3998127069676,4872.60224832177,2687.462328248222,2385.4666189009645
7319.201888238534,3057.7614699120945,895.370871102555,0,1172.092044495016,4879.467925492359,1102.3998127069676,4894.219015943866,2687.462328248222,2439.733962746178
7319.201888238534,3057.7614699120945,895.370871102555,0,1221.5956507893804,4879.467925492359,1102.3998127069676,4894.219015943866,2687.462328248222,2439.733962746178
