sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10
0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,2.589990538644791,0.0,0,0.0,0,0.0,0.0,10.25188640163515,0
0,2.5913905264971375,0.0,0,0.0,0,0.0,0.0,3.550718922273333,0
0,0.0,10.201494741606046,0,0.0,0,0.0,16.358654126659154,4.440892098500626e-16,0
0,0.0,9.217732815175399,0,0.0,0,0.0,17.99667347738571,4.440892098500626e-16,0
0,5.668749152933459,0.0,0,2.825138064958316,0,1.9374811683794393,0.0,4.440892098500626e-16,0
0,-3.3306690738754696e-16,18.20525564938162,0,7.961665547996053,0,4.409459021498911,2.5561129125796196,4.440892098500626e-16,0
0,8.425014876956856,19.542303328401,0,-4.440892098500626e-16,0,2.9788485599428705,2.158482031265854,4.440892098500626e-16,0
0,0.0,1.3370476790193813,0,-4.440892098500626e-16,0,10.147304536999314,5.571880213397821,4.440892098500626e-16,0
0,6.217224153583996,4.155692040144666,0,26.38260927517986,0,12.722601897883887,12.395475128815942,12.082377103605811,0
0,1.0339699969248868,8.881784197001252e-16,0,35.70128223576056,0,-1.2212453270876722e-15,6.375495949540236,-3.552713678800501e-15,0
0,0.0,6.17773001940295,0,53.590673779316454,0,9.995248696383953,12.921433168752614,-3.552713678800501e-15,0
0,0.0,8.881784197001252e-16,0,69.15378148161066,0,-2.220446049250313e-15,5.5767325097944145,-3.552713678800501e-15,0
0,0.0,1.7763568394002505e-15,0,84.07226094521232,0,-2.220446049250313e-15,-1.4432899320127035e-15,9.230303636267378,0
0,0.0,1.7763568394002505e-15,0,54.628303697178396,0,-2.220446049250313e-15,-1.5543122344752192e-15,0.6576321474379067,0
0,8.249834474632612,1.7763568394002505e-15,0,54.576706955793036,0,25.846154356951253,-1.5543122344752192e-15,34.78962146712084,0
0,12.000771127112968,1.7763568394002505e-15,0,35.34441301828549,0,2.326679862478827,4.869632964545932,24.18838195364298,0
0,1.6707068960405866,1.7763568394002505e-15,0,42.570310224942226,0,1.4265336196732874,1.8635545637980082,1.2782356078775752,0
0,3.9404451284886703,1.7763568394002505e-15,0,32.57225550058705,0,6.442496213488264,12.75811282355885,-8.659739592076221e-15,0
0,0.0,1.0992519098272235,0,35.91524346566946,0,8.842791059953752,-8.881784197001252e-16,-8.659739592076221e-15,0
0,0.0,2.6127957573367193,0,28.311119341197095,0,2.0474424683871906,24.37920469436914,11.82734715003869,0
0,6.006465881031753,4.3718989252283915,0,26.65659340940955,0,4.0713262125229015,8.656377737935909,-8.881784197001252e-15,0
0,0.0,1.3322676295501878e-15,0,33.44460969788367,0,13.155281707503356,13.681813264901873,1.2571915057048226,0
0,13.197729448155014,0.8019006333474159,0,27.40606958262122,0,-5.329070518200751e-15,9.521010102147569,-8.881784197001252e-15,0
0,0.0,1.3322676295501878e-15,0,27.47490255430043,0,-5.329070518200751e-15,4.440892098500626e-16,-8.881784197001252e-15,0
0,0.0,1.3322676295501878e-15,0,57.1026775732781,0,14.384538538003232,14.064240174186567,5.516447335434625,0
0,12.998839830182225,8.206914710917614,0,40.4406218050136,0,-5.329070518200751e-15,0.6901374633283721,16.235902863623252,0
0,3.647371580584956,1.7763568394002505e-15,0,45.96891549999415,0,-5.329070518200751e-15,3.681750943966688,17.228905066439722,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,42.74094149244766,0,-5.329070518200751e-15,21.897601989978888,-9.769962616701378e-15,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,24.448290191259083,0,-5.329070518200751e-15,19.138264944837136,19.415132911265104,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,49.982430944690606,0,-5.329070518200751e-15,13.128935819983546,9.991148319173526,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,58.462613862426565,0,-5.329070518200751e-15,1.5170086977075705,-9.769962616701378e-15,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,71.04765750057227,0,-5.329070518200751e-15,15.069880262875555,6.4698249241220065,0
0,-8.881784197001252e-16,1.7763568394002505e-15,0,55.727675052687694,0,-5.329070518200751e-15,8.881784197001252e-16,6.4698249241220065,0
0,4.189639742730705,1.7763568394002505e-15,0,46.70994926789688,0,-5.329070518200751e-15,18.70554994974334,4.412680163271214,0
